Person.id:START_ID(Person)|Organisation.id:END_ID(Organisation)|classYear
28587302326516|3009|2005
28587302326777|6802|2002
28587302328973|5475|2005
28587302329877|6801|2003
28587302329992|5265|2003
28587302330025|4746|2004
28587302330330|4314|2003
30786325578485|2235|2006
30786325578938|2209|2000
30786325579451|5270|2001
30786325582854|4674|2010
30786325583825|3011|2000
30786325583918|5521|1999
30786325584456|3012|2006
30786325584990|4516|2000
30786325587276|4511|2008
32985348834519|1577|2003
32985348835899|5982|2006
32985348840223|3008|2006
32985348843825|4750|2004
5835|5241|1999
6045|5500|2006
6954|1971|2010
8824|5526|2002
2199023257627|5524|2005
2199023258791|5869|2010
2199023261414|1851|2009
2199023262102|2432|2010
2199023262855|3753|2007
2199023263467|6801|2003
2199023263715|3009|2003
2199023264510|4997|2007
4398046513883|1856|2009
4398046515726|2209|2008
4398046517184|4943|2007
4398046517357|2488|2005
4398046517977|5169|2004
4398046518969|5039|2005
4398046521882|3696|2001
6597069769142|3009|2006
6597069774800|2522|2011
6597069775743|1912|2010
8796093022438|7899|1999
8796093022574|7943|2000
8796093022765|3010|2004
8796093023199|2211|2009
8796093023903|5268|2003
8796093029377|6346|2007
8796093030253|6802|2009
8796093030416|3009|2009
8796093031057|5145|2000
8796093031233|5988|2006
10995116281521|5265|2001
10995116285409|2214|2005
10995116285723|2213|2004
10995116288051|5218|2006
13194139536450|1583|2007
13194139538495|6412|2008
13194139538846|2207|2000
13194139540994|5157|2000
13194139543447|1922|2006
15393162790022|2214|2008
15393162793588|6622|2003
15393162795214|2208|2004
15393162795452|2382|2004
15393162796602|7703|2008
15393162798605|1596|2007
17592186046852|4747|2001
17592186047129|1953|2008
17592186048743|3013|2009
17592186049366|2836|2006
17592186049785|2693|2003
17592186050759|2560|2004
17592186052988|3007|2005
17592186053025|4988|2006
17592186053137|4513|2004
19791209300845|6796|2007
19791209303961|3006|1998
19791209307296|2562|2004
21990232556713|5980|2004
21990232556988|2431|1999
21990232557749|2452|2002
21990232557808|1581|1999
21990232562352|5236|2003
21990232564387|1613|2004
24189255812669|5265|2002
24189255813195|5040|2004
24189255813588|2209|2008
24189255818806|5529|2005
26388279067066|6438|2005
26388279068895|2439|2004
26388279073822|5046|2006
26388279076327|4517|2008
28587302324427|3009|2004
28587302326198|5235|2006
28587302327361|4743|2001
28587302328983|4518|2008
28587302330832|6546|2009
28587302331834|4519|2005
30786325578362|2380|2006
30786325581986|4675|2005
30786325587305|1578|2005
32985348834682|5948|1998
32985348836005|1625|2007
32985348837345|2349|2001
32985348839000|3010|2006
32985348839999|4750|2010
32985348840751|2643|2006
32985348842403|6168|2009
32985348842910|5981|2000
2004|3967|2003
3924|2207|2007
2199023260834|2644|1999
2199023264229|4957|2010
4398046512387|3011|2002
4398046512527|2831|2003
4398046513523|1611|2006
4398046516789|2210|2004
4398046516880|2832|2007
4398046519120|2836|2005
4398046519881|4516|2005
4398046519926|2833|2003
6597069768780|5865|2010
6597069773847|1801|2005
6597069774074|5523|2006
6597069774872|2213|2007
6597069776141|6802|2002
8796093026041|4516|2002
8796093029975|2524|2010
10995116282664|5042|2000
10995116283960|6455|2009
10995116284086|6797|2005
10995116286821|5980|2000
10995116288393|3009|1999
13194139537239|6673|2004
13194139537314|1800|2006
13194139539724|2206|2003
13194139540579|3012|2009
13194139540791|5984|2002
13194139541885|6433|2003
13194139542420|3006|2008
13194139543040|5236|2004
15393162791859|1981|2009
15393162793892|7900|2011
15393162793955|2521|2007
15393162796765|1981|2002
15393162797634|2212|2009
17592186045604|1854|2010
17592186049688|1644|2004
17592186050333|3015|2010
17592186051393|4944|2004
17592186051575|3023|2000
19791209301023|2209|1999
19791209304438|5521|2007
19791209305199|7893|2008
19791209305587|7899|2003
19791209310351|6432|2003
19791209310613|2214|2002
21990232557773|6368|2000
21990232559896|6537|2003
21990232561154|6407|2000
21990232562116|5176|2002
21990232564300|3971|2005
24189255812426|5047|2005
24189255815378|4742|2002
24189255815935|6396|2005
24189255817688|5839|2000
24189255819086|7935|2007
24189255820694|2513|2007
26388279067248|3012|1998
26388279067924|2209|2010
26388279069894|3049|2010
26388279074605|6620|2010
28587302324990|4991|2007
28587302328202|2212|2003
28587302331745|3007|2000
30786325578935|2525|2002
30786325582657|6803|2006
30786325585585|7940|2008
30786325588437|3009|2001
32985348834794|5528|2001
32985348835334|6369|2007
32985348835374|7892|2002
32985348837736|2208|2003
32985348839365|2214|2002
344|5986|2001
3522|5234|2004
5262|4510|2003
8953|5452|2006
9579|5041|2002
2199023255987|2214|2007
2199023257311|1608|2002
2199023257682|5044|2001
2199023257890|6545|2001
2199023258975|4597|2006
2199023263575|3363|2005
4398046512492|6805|2001
4398046513174|3009|2010
4398046513186|7874|2002
4398046515955|5264|2000
4398046517971|7892|2004
4398046518645|2210|2009
4398046521775|6486|2004
6597069769205|2651|2000
6597069776624|2439|1999
8796093024648|1961|1998
10995116280019|6526|2002
10995116280366|2213|1998
10995116283196|3009|1999
13194139538787|5042|2001
13194139541348|2832|2008
13194139541919|1641|2001
13194139543224|6202|2006
15393162791004|5037|2001
15393162794739|1852|2009
15393162797166|6150|2000
15393162797600|5191|2002
17592186045594|3010|2004
17592186046363|5146|1999
17592186047640|7897|2007
17592186048147|7895|2001
17592186049046|6433|2004
17592186055173|7871|2007
17592186055272|2210|2008
19791209301496|3060|2006
19791209302313|5526|2005
19791209302403|4547|2007
19791209310885|5035|2009
21990232556463|5944|2003
21990232557507|3260|2004
21990232560463|2206|2001
21990232560957|4745|2004
21990232562247|1853|2002
21990232564760|5988|2001
21990232565487|6148|2006
24189255819114|3007|1998
24189255819887|2452|2004
24189255821944|2206|2003
26388279070318|3007|2000
26388279072585|2320|2004
26388279075389|3011|2000
26388279076783|7900|2004
28587302323783|4511|2005
28587302324174|4519|2009
28587302326970|2553|2007
28587302327767|1850|2005
28587302329196|4513|2007
28587302331604|1596|2005
30786325579455|1981|2006
30786325579577|4512|2001
30786325582189|1851|2005
30786325584704|2207|2001
30786325587237|2209|2004
30786325588026|1853|2003
30786325588225|1578|2010
30786325588529|2213|2005
32985348834036|5188|2010
32985348837716|4515|2003
32985348838025|7900|2003
32985348842589|3008|2007
32985348844096|5487|2001
471|2422|2010
2609|4748|2010
5913|1580|2007
6205|7946|2003
10625|2208|2008
10815|1858|2001
2199023255871|5187|2005
2199023256744|4944|2008
2199023262198|5045|2002
2199023263162|5045|2002
2199023263221|4746|2006
2199023263410|3010|2002
2199023263761|6390|2003
4398046514661|3013|2002
4398046517035|3011|2002
4398046519173|2210|2005
6597069767347|4209|2007
6597069771886|2829|2006
6597069772168|2212|2001
6597069772461|3010|2006
6597069773046|6308|2007
6597069775603|3013|2009
8796093022728|5187|2005
8796093027596|2172|1998
8796093028952|2985|2005
8796093031900|1612|2003
8796093032670|2208|2006
10995116285917|2214|2005
10995116286774|2830|2008
13194139537281|3013|2005
13194139540565|3011|2005
13194139541223|5870|2008
13194139541703|2694|2006
15393162790474|2210|2004
15393162792296|7898|2005
17592186045028|3013|2006
17592186052401|4515|2003
19791209299968|3011|2005
19791209301981|3008|2008
19791209303234|5981|1999
19791209304796|2205|2002
19791209307354|3008|2011
19791209310817|2212|2004
21990232556614|1800|2004
21990232559882|2210|2007
21990232565899|6797|2010
24189255812535|6163|2002
24189255813050|6149|2008
24189255815107|4585|2002
24189255815710|2650|2002
24189255818205|2439|2007
24189255821482|7898|2009
26388279068477|4517|2001
26388279071471|1575|2002
26388279072736|4953|2003
26388279073908|2213|2000
26388279074261|4541|2003
28587302322824|4743|2009
28587302323139|2454|2000
28587302323141|2441|2004
28587302328567|6161|2004
28587302328757|6394|2009
28587302330416|2555|2002
28587302331580|3012|2003
28587302332986|6803|2005
28587302333173|2209|1999
30786325587633|7942|2007
32985348834066|2452|2005
32985348835616|2488|2002
32985348836279|1803|2003
32985348836777|1855|2006
32985348840210|5503|2003
32985348840711|3012|2011
32985348842900|5162|2001
941|4516|1999
7388|2834|2004
2199023258376|2653|2008
2199023258844|6169|2003
2199023261775|5979|2000
2199023263028|6166|2002
2199023266357|2836|2006
4398046511426|5265|2009
4398046514450|2206|2005
4398046515019|5504|2004
4398046516034|5262|2010
4398046518223|2212|2002
4398046518326|3489|2005
4398046518993|1716|2002
4398046520704|7947|2006
6597069767348|1613|2002
6597069769799|5042|2008
8796093024754|2211|2003
8796093027294|1838|2008
8796093031210|2214|2005
10995116280472|7871|2003
10995116283210|5173|2002
10995116283834|2214|2008
10995116285846|6204|2009
10995116287242|6353|2003
13194139536613|5046|2007
13194139536815|5270|2003
13194139537399|2213|2003
13194139539015|2784|2006
13194139543300|2638|2008
13194139543496|5867|2008
15393162789346|7755|2005
15393162792747|2652|2008
15393162793815|5982|2004
15393162795234|6441|2002
17592186047433|2207|2003
17592186052392|4595|2006
17592186053582|5500|2010
17592186053591|5530|2000
19791209303008|5160|2001
19791209304803|1576|2004
19791209308653|2212|2005
19791209309419|4750|2007
19791209310216|2833|2008
21990232558355|2647|2010
21990232563211|5170|1999
21990232564838|2207|2006
21990232565713|6173|1999
21990232566126|2208|2006
24189255813948|2435|2005
24189255814174|1856|1999
24189255817793|4968|2000
24189255818862|3009|2002
24189255820004|7893|2004
26388279067441|6546|2007
26388279068728|5265|2001
26388279069828|6432|2005
26388279070342|3010|2004
26388279073907|5987|2009
26388279074416|2984|2005
28587302322676|6796|2005
28587302326751|2828|2009
28587302332030|5522|2008
30786325578629|1855|2008
30786325579091|5984|1998
30786325580603|1953|2006
30786325583389|2836|2004
30786325584673|2214|2008
30786325587721|5521|2000
32985348834768|3014|2003
32985348838086|3010|2001
32985348842375|1959|2007
32985348843733|2948|2009
3055|5984|2001
6752|2697|2001
2199023255949|1596|2004
2199023265729|4970|2011
4398046515403|2456|2005
4398046517892|1922|2003
4398046518073|6129|2002
4398046519372|3007|2007
6597069767904|4511|2010
6597069769371|5266|2005
6597069776101|6541|2004
8796093023851|2944|1998
8796093028896|4939|2005
8796093029142|5981|2002
8796093029409|2213|2002
8796093032259|6150|2001
8796093032579|3008|2007
10995116278796|4743|2007
10995116278912|5983|2008
10995116283783|6801|2005
10995116286983|7894|2000
10995116287014|3011|2005
10995116287112|1644|2007
13194139533440|3011|2001
13194139534913|6654|2003
13194139539930|2205|2007
13194139543551|3009|2008
15393162790476|3011|2003
15393162792902|3013|2006
15393162793389|5234|2002
15393162793604|2644|2001
15393162795754|2211|2001
15393162797158|6619|2007
17592186047079|2385|2005
17592186048021|2207|2004
17592186051768|2211|2007
17592186052613|5522|2006
17592186054422|2207|2000
19791209302193|6436|2009
21990232556302|6800|2000
21990232559552|3007|1999
21990232564481|5044|2007
24189255814718|1637|2008
24189255815984|2203|2008
24189255816675|5498|2000
26388279066885|5988|2006
26388279070197|2482|2008
26388279073354|2179|2004
26388279074527|1855|2003
28587302324038|3014|2002
28587302325624|7903|2005
28587302325984|4945|2011
28587302328194|2205|2002
28587302330966|1981|2007
30786325583949|5868|2001
30786325584409|6544|2006
30786325585106|4515|2003
30786325586696|1801|2001
32985348834570|5804|2004
32985348842139|4564|2001
1644|1984|2006
2191|2380|2009
2886|3012|2001
3779|1804|2008
4233|5988|2006
5448|6202|2008
7472|1597|2006
8854|3010|2004
2199023258117|1981|1999
2199023261144|5272|2004
2199023261630|6538|2008
2199023263121|2209|2002
2199023263795|4453|1999
2199023265718|4514|2006
2199023266178|7896|2009
4398046521355|5197|2001
6597069766914|6045|2006
6597069767635|2488|2007
6597069767668|5947|2005
6597069771455|1980|2010
6597069773790|6302|2005
6597069775774|1854|2010
6597069775859|4401|2001
8796093024039|5038|2008
8796093024864|2214|2002
8796093025528|2254|2001
8796093026752|5237|2009
8796093028263|5270|2004
8796093030182|1803|2001
10995116286025|3014|1998
10995116286473|1983|2000
10995116288321|1970|2004
13194139535014|7926|2003
13194139535443|2207|2004
13194139541146|6804|2010
13194139542510|4999|2000
15393162792977|3012|2008
15393162795673|2181|2001
15393162796039|2556|2006
15393162797535|3014|2006
15393162798481|5036|2001
15393162799074|2207|2007
17592186046466|4515|2005
19791209301676|3012|2004
19791209305391|1609|1998
21990232558925|5168|1998
21990232559533|7948|2000
21990232559584|4986|2008
21990232562846|6543|2007
21990232563466|5502|2007
21990232563784|5530|2009
26388279067760|2832|2007
26388279070235|2384|2008
26388279070696|5499|2004
28587302325012|2451|2006
28587302326962|4748|2005
28587302330267|4991|2004
28587302331211|6388|2002
28587302331391|2208|2010
28587302331852|4994|2005
30786325578600|2644|2006
30786325582396|4662|2006
30786325584011|2520|2005
30786325584253|6802|2005
30786325584317|3013|2003
30786325588325|3009|2002
32985348833434|5950|2003
32985348833702|4748|2008
32985348835254|3007|2006
32985348839110|4942|2009
32985348840904|5042|2009
32985348842430|7894|2005
32985348842558|4742|2000
32985348842883|2206|2009
2292|5979|2008
3981|3006|2009
5132|2211|2002
5201|4632|2003
8389|7871|2009
9063|1849|2003
2199023260021|6388|2004
2199023261531|7873|2010
2199023261566|2524|2008
2199023261642|2209|2002
2199023263145|2234|2002
2199023264682|6667|2006
4398046511747|2369|2008
4398046513531|6493|2008
4398046513814|3008|2011
4398046518000|6803|2006
4398046518895|1640|2011
4398046519752|6802|2007
4398046521486|2537|2006
6597069766711|2439|2000
6597069767341|5947|2006
6597069768034|3012|2007
6597069769133|2207|2004
6597069770516|2559|2005
6597069772875|5985|2008
6597069774943|2207|2003
6597069776309|7897|2008
8796093028528|5985|2004
8796093029190|2214|2002
10995116281793|5980|2003
10995116284740|3010|2009
10995116286843|5984|2001
13194139535995|5042|2008
13194139538634|2399|2009
13194139538691|2214|2004
13194139543724|6488|1999
15393162791080|3013|2008
15393162793178|1854|2001
15393162794044|5147|2006
15393162794900|5804|2003
17592186045803|5941|2002
17592186046083|6149|2010
17592186049430|4992|2008
17592186050680|7901|2007
17592186053927|5946|2008
17592186054569|2207|2004
17592186054967|2836|2006
19791209303818|6199|2004
21990232556837|2206|2011
21990232557538|7907|2001
21990232558393|7895|2002
21990232561230|5861|2004
21990232562187|2694|2006
24189255812295|6308|2002
24189255813664|7942|2001
24189255821587|2519|2006
26388279067331|2213|2009
26388279069094|4746|2001
26388279076142|1959|2004
26388279077357|2206|1998
28587302324094|6441|2002
28587302325648|2355|2000
28587302327492|2450|2007
28587302331009|5988|2007
28587302332503|2211|2002
30786325578963|6038|2009
30786325584756|2382|2006
30786325587384|3008|2002
32985348833834|6171|2010
32985348834678|2213|2002
32985348835695|6799|2010
32985348836365|3015|2011
32985348836699|2213|2010
32985348841502|2214|2000
32985348842876|4980|2011
974|2835|2006
1829|4998|2003
3039|2205|2004
5845|1981|2009
5889|5528|2007
5909|6100|2007
7845|1974|2002
8437|2485|2003
9695|3339|2001
2199023255725|2210|2009
2199023260163|1852|2011
2199023260562|2206|2003
2199023265064|7950|2007
2199023266374|5270|2002
4398046511246|3823|2001
4398046517074|1960|2004
4398046519334|5979|2010
4398046521107|2827|2008
6597069767375|1612|2002
6597069768004|5044|2005
6597069768320|6197|1999
6597069768564|5264|1999
6597069768722|6542|2002
6597069770938|2211|2009
6597069770949|2444|2002
6597069772931|2835|2000
8796093022412|2829|2004
8796093027268|3012|2006
8796093027419|3642|2004
8796093027747|3013|2009
8796093029002|5235|2003
8796093029678|4748|2008
8796093030408|2209|2009
8796093031367|2173|1999
10995116279349|2523|2001
10995116280527|6492|1999
10995116281862|2206|1999
10995116286131|6617|2003
10995116286967|2209|2000
13194139538330|7900|1999
13194139539476|4745|1998
13194139540518|2211|2007
13194139540902|3012|2006
13194139541506|6201|2000
13194139543018|5252|2003
15393162789624|4516|2002
15393162794219|3010|2003
17592186047098|4516|2006
17592186047159|5529|2011
17592186047175|7953|2003
17592186052056|6162|2004
19791209301977|2387|2003
19791209302952|2214|2009
19791209303809|2205|2009
19791209306096|3011|2002
19791209306732|2652|2007
19791209310067|3010|2000
19791209310927|6172|2002
21990232557288|5046|2003
21990232558637|5174|2010
21990232560499|5985|2009
24189255811079|2208|2006
24189255813168|6473|2006
24189255819663|5528|2007
24189255820751|2205|2009
24189255821151|4751|2003
