Person.id:START_ID(Person)|Organisation.id:END_ID(Organisation)|workFrom
10995116278566|818|2012
10995116278566|819|2012
10995116278566|821|2011
10995116278566|823|2013
10995116278566|108|2013
10995116282666|533|2001
10995116282666|537|2002
10995116282666|810|2001
10995116284018|1000|2002
13194139533344|800|2001
13194139533344|784|2001
13194139533344|808|2003
13194139533344|780|2003
13194139534410|297|2009
13194139534410|298|2009
13194139537061|546|2002
13194139537061|888|2002
13194139537061|539|2002
13194139538102|1558|2009
13194139538102|1560|2006
13194139538180|544|2004
13194139538180|545|2005
13194139538180|554|2005
13194139538180|539|2004
13194139542661|1349|2011
15393162792659|562|2009
15393162792659|581|2003
15393162792659|556|2009
15393162792659|557|2009
15393162794383|926|2006
15393162795728|914|2005
15393162795728|1400|2006
15393162797691|896|2004
15393162797691|887|2005
15393162797691|888|2005
15393162799271|545|2003
15393162799271|538|2009
15393162799271|539|2001
15393162799271|540|2012
15393162799271|541|2001
17592186047036|1061|2007
17592186047036|1045|2007
17592186047036|1055|2006
17592186047951|769|2012
17592186047951|770|2002
17592186049742|544|2009
17592186049742|545|2005
17592186049742|539|2009
17592186051905|922|2002
17592186054214|793|2004
17592186054622|949|2004
17592186054968|758|2006
19791209300761|1013|2002
19791209300761|790|2005
19791209300761|1016|2003
19791209302510|374|2000
19791209302510|391|2000
19791209302510|393|2000
19791209303123|70|2007
19791209303123|39|2011
19791209303123|63|2006
19791209303550|1441|2012
19791209303550|201|2011
19791209304830|1042|2011
19791209304830|1085|2010
21990232557493|889|2006
21990232557493|895|2004
21990232558780|545|2009
21990232558780|548|2008
21990232558780|538|2010
21990232558780|540|2008
21990232560362|209|2011
21990232560362|206|2010
21990232561485|776|2008
21990232562571|888|2009
21990232562571|729|2009
21990232562571|892|2012
21990232562571|894|2007
21990232563637|548|2004
21990232563637|538|2005
21990232564042|1440|2005
21990232564042|1505|2003
21990232564042|1503|2003
24189255817000|981|1999
24189255817000|974|1999
24189255818308|722|2006
24189255818308|723|2001
24189255818308|725|2008
24189255818308|719|2011
24189255819261|673|2008
24189255819261|679|2008
24189255819261|680|2009
24189255819261|681|2008
24189255819338|918|2004
24189255819338|920|2005
24189255819338|922|2005
24189255819338|938|2005
24189255819338|927|2005
24189255820882|912|2002
24189255820882|917|2002
24189255820882|934|2003
24189255820882|925|2002
24189255821132|1117|2008
24189255821132|1118|2007
26388279067635|896|2010
26388279067635|897|2012
26388279067635|890|2000
26388279067635|892|2002
26388279067734|915|2011
26388279067734|937|2013
26388279067734|922|2011
26388279071488|345|2000
26388279071488|826|2002
26388279071488|1403|2001
26388279071488|1404|2002
26388279073665|1481|2004
28587302327182|296|2006
28587302328581|1028|2000
28587302328581|1034|2001
28587302328581|1087|2001
28587302328581|1071|2001
28587302331153|242|2001
30786325578316|1570|2003
30786325579380|1117|2000
30786325579380|1118|2002
30786325579831|322|2000
30786325579831|308|2000
30786325579831|1573|2005
30786325579831|312|2004
30786325580537|913|2006
30786325580537|933|2005
30786325580537|922|2006
30786325580885|864|2009
30786325580885|865|2010
30786325580885|866|2010
30786325581213|580|2004
30786325582706|289|2006
30786325582706|273|2004
30786325582706|279|2004
30786325582706|285|2004
30786325586365|550|2001
30786325586365|554|2009
30786325586365|539|1999
30786325586365|543|1998
32985348833579|483|2010
32985348833579|447|2011
32985348836553|840|2006
32985348836553|842|2006
32985348836553|829|2011
32985348841083|202|2007
35184372097200|671|2007
985|550|2010
985|540|2010
1125|0|2006
1125|3|2006
1125|6|2005
1125|1007|2005
1125|735|2006
3633|929|2006
3633|931|2003
3633|923|2008
3633|907|2003
3633|911|2007
8347|146|2003
8347|163|2002
8347|140|2005
8347|173|2012
8347|158|2010
2199023256881|896|2010
2199023256881|1320|2010
2199023256881|1325|2011
2199023258179|1554|2006
2199023258179|1539|2006
2199023258179|1555|2005
2199023258179|815|2006
2199023262543|694|2006
2199023262543|695|2006
2199023262543|684|2007
2199023262543|687|2007
2199023264807|1176|2001
2199023264807|1179|2003
2199023264807|1180|2001
2199023265743|720|2006
2199023265743|723|2006
2199023265743|724|2006
2199023265743|717|2006
2199023265743|719|2007
4398046514566|1442|2011
4398046515698|1002|2011
4398046517180|73|2004
4398046517180|45|2003
4398046517180|77|2003
4398046518307|547|2004
4398046518307|541|2004
4398046518307|543|2003
4398046520117|545|2003
4398046520117|551|2001
4398046520117|538|2002
4398046520117|539|2002
4398046520117|541|2002
4398046520887|448|2006
4398046520887|480|2007
4398046520887|472|2010
4398046521190|930|2011
4398046521190|909|2010
4398046521530|197|2008
6597069768154|913|2000
6597069768154|932|2000
6597069768154|918|2001
6597069768154|924|2000
6597069768236|930|2001
6597069768236|916|2001
6597069768236|918|2001
6597069768236|910|2001
6597069769456|481|2011
6597069769456|467|2011
6597069769456|452|2011
6597069769456|471|2012
6597069773317|546|2006
6597069773317|539|2006
6597069775210|914|2008
6597069775210|921|2006
6597069775210|910|2007
6597069775904|207|1999
6597069776145|546|2010
6597069776145|547|2010
6597069776145|550|2010
6597069776145|539|2009
6597069776145|542|2010
6597069777089|545|2011
6597069777089|547|2011
6597069777089|553|2009
6597069777089|540|2011
6597069777089|542|2010
8796093031069|1118|2010
8796093033086|548|2004
8796093033086|543|2002
10995116280002|983|2008
10995116280002|984|2008
10995116280730|129|2003
10995116280938|177|2009
10995116280938|150|2009
10995116280938|153|2009
10995116280938|507|2009
10995116281649|960|2004
10995116281649|965|2002
10995116283956|1033|2007
10995116283956|1100|2012
10995116283956|1038|2009
10995116284295|832|2009
10995116284295|837|2009
10995116285096|674|2010
10995116285096|675|2010
13194139535543|945|2006
13194139535543|946|2004
13194139535543|941|2006
13194139535543|942|2006
13194139537405|1314|2011
13194139537405|1310|2009
13194139537628|276|2006
13194139537628|286|2004
13194139540140|608|2002
13194139540140|837|2004
13194139543602|671|2002
13194139544213|1106|2005
13194139544213|1077|2005
15393162792026|355|2003
15393162792026|358|2003
15393162792026|775|2002
15393162792026|362|2002
15393162792026|348|2003
15393162794788|911|1999
15393162795232|788|2002
15393162795232|806|2002
15393162795232|797|2003
15393162795232|782|2003
17592186046530|549|2004
17592186046530|540|2005
17592186048868|112|2006
17592186048868|116|2005
17592186048868|120|2006
17592186048868|121|2005
17592186053559|35|2011
17592186053559|68|2006
17592186053559|38|2010
17592186053559|39|2006
17592186053559|59|2008
19791209300656|964|2007
19791209300656|956|2008
19791209300656|959|2007
19791209300830|111|2006
19791209300839|679|2004
19791209300839|665|2003
19791209300839|1275|2003
19791209300839|669|2002
19791209300839|670|2004
19791209302453|946|2001
19791209302453|939|2011
19791209310172|912|2010
19791209310172|936|2003
19791209310172|927|2007
21990232558189|1350|2009
21990232559656|1001|2006
21990232559656|1002|2007
21990232561061|809|2004
21990232561061|826|2005
21990232563941|1508|2006
21990232563941|759|2007
21990232563941|1512|2006
21990232563941|1530|2007
24189255816983|921|2011
24189255816983|910|2012
24189255816983|911|2010
24189255818735|565|2009
24189255818735|584|2010
24189255818735|571|2008
24189255819788|757|2001
24189255819788|554|2001
24189255819788|542|2000
24189255820280|932|2001
24189255820280|933|2001
24189255820280|922|2002
24189255820280|908|2001
24189255820280|909|2000
26388279067897|932|2007
26388279067897|919|2006
26388279067897|926|2005
26388279069410|1217|2004
26388279069410|1182|2004
26388279069410|1215|2004
26388279077100|676|2012
26388279077100|677|2010
26388279077100|679|2012
26388279077100|680|2009
26388279077100|669|2012
28587302324659|1561|2007
28587302325873|1554|2010
28587302325873|1540|2011
28587302325873|1542|2010
28587302325873|1545|2010
28587302325873|1547|2010
28587302332460|281|2004
28587302332460|283|2009
28587302332460|284|2007
30786325579755|545|2010
30786325579755|504|2009
30786325579755|554|2010
30786325579766|539|2006
30786325580189|1193|2000
30786325580189|1209|1999
30786325580189|1199|1999
30786325581898|1392|2001
30786325581898|1395|2001
30786325581898|1412|2001
30786325581898|1418|2002
30786325581898|1436|2001
30786325583669|948|2001
30786325584850|866|2011
30786325584850|206|2012
30786325584850|207|2006
30786325586289|263|2012
30786325586289|201|2012
30786325587123|581|2003
30786325587123|565|2004
30786325587123|585|2004
30786325587123|573|2004
32985348838213|900|2008
32985348838213|902|2006
32985348838665|206|2002
32985348844026|546|2007
32985348844026|550|2005
32985348844026|538|2012
32985348844026|554|2009
32985348844026|540|2011
1131|539|2009
1131|541|2009
3120|803|2002
3120|792|2002
3120|793|2001
3120|794|2000
3120|782|2001
5693|545|2005
5693|548|2005
7943|913|2007
7943|914|2007
7943|918|2006
7943|936|2006
7943|920|2007
10104|1118|2007
2199023256086|515|2002
2199023266272|372|2002
4398046515082|934|2003
4398046515082|920|2005
4398046520020|1175|2005
4398046520020|1179|2005
4398046520020|1180|2005
4398046520770|1568|2010
4398046520770|1567|2008
4398046521188|703|2004
4398046521932|594|2001
4398046521932|599|2001
4398046521932|603|2002
4398046521932|589|2002
6597069767125|1557|2002
6597069767125|728|2002
6597069767125|1561|2001
6597069772210|937|2008
6597069775014|672|2006
6597069775014|673|2007
6597069775014|674|2006
6597069775014|666|2006
6597069777205|1557|2007
6597069777205|1558|2008
6597069777205|1559|2008
6597069777205|1561|2009
8796093024950|554|2008
8796093024950|541|2008
8796093024950|605|2008
8796093032964|919|2008
8796093032964|922|2008
8796093032964|910|2008
10995116278269|257|2002
10995116278269|253|2001
10995116286159|1024|2008
10995116286159|1106|2008
10995116286159|1078|2007
10995116286159|1101|2008
13194139533427|1481|2004
13194139533535|544|2008
13194139533535|546|2008
13194139533535|547|2008
13194139533535|551|2006
13194139533535|554|2007
13194139534234|933|2002
13194139534234|936|2001
13194139543113|1174|2011
13194139543113|1177|2011
13194139543113|1178|2010
15393162790920|1401|2003
15393162790920|1437|2003
15393162791569|929|2006
15393162791569|930|2006
15393162798669|912|2007
15393162798669|914|2008
15393162798669|906|2009
17592186044991|931|2010
17592186044991|932|2012
17592186044991|923|2009
17592186047563|929|2004
17592186047563|930|2004
17592186047563|906|2004
17592186051627|1561|2003
17592186053195|807|2009
17592186055379|701|2011
17592186055379|399|2012
19791209304651|804|2002
19791209304651|808|2002
19791209304651|778|2001
19791209308082|915|2002
19791209308082|920|2002
19791209308140|1003|2008
19791209308140|1004|2008
19791209308140|1006|2008
21990232558756|864|2004
21990232558756|866|2010
21990232561462|935|2006
21990232561462|921|2005
21990232561462|923|2006
21990232561462|907|2006
21990232561462|909|2006
21990232561706|551|2010
21990232561834|1518|2003
21990232562085|768|2005
21990232562364|1204|2003
21990232562364|1189|2002
21990232562364|1210|2012
21990232562364|1214|2008
21990232565979|825|2006
21990232565979|826|2008
21990232565979|827|2007
24189255811876|1457|2005
24189255811876|1500|2005
24189255814881|1572|2003
24189255814881|1573|2003
24189255815002|555|2011
24189255816745|929|2009
24189255816745|917|2009
24189255816745|919|2010
24189255816745|936|2009
24189255816745|922|2009
24189255816799|546|2007
24189255816799|541|2008
24189255818885|1536|2008
24189255818885|956|2008
26388279066764|1393|2006
26388279066764|1429|2005
26388279066764|1419|2004
26388279071453|1237|2008
26388279072996|1540|2011
26388279072996|1547|2010
26388279072996|1550|2011
26388279075405|1183|2003
26388279077601|936|2001
26388279077601|927|2006
28587302323597|545|2012
28587302324497|1352|2003
28587302324497|1373|2003
28587302324497|1374|2002
28587302325178|887|2005
28587302325178|893|2010
28587302325579|24|2005
28587302325579|26|2005
28587302325579|29|2006
28587302325768|539|2003
28587302326516|545|2006
28587302326516|552|2007
28587302326516|553|2006
28587302326777|1477|2003
28587302327853|124|2010
28587302327853|541|2012
28587302328973|896|2006
28587302328973|895|2005
28587302329877|1477|2004
28587302329877|1448|2004
28587302329877|1483|2005
28587302329877|1531|2004
28587302330025|865|2005
28587302330330|549|2003
28587302330330|886|2003
28587302330330|541|2003
30786325578485|915|2008
30786325578485|916|2007
30786325578485|918|2008
30786325578485|1275|2006
30786325578938|918|2001
30786325578938|906|2001
30786325578938|922|2002
30786325578938|909|2002
30786325579451|887|2003
30786325579451|889|2002
30786325579451|122|2001
30786325579451|891|2002
30786325582854|657|2011
30786325582854|651|2012
30786325582854|619|2011
30786325583825|548|2001
30786325583825|550|2000
30786325583825|1447|2001
30786325583825|552|2001
30786325583825|538|2000
30786325583918|963|2000
30786325584456|547|2007
30786325584456|540|2007
30786325584456|543|2006
30786325584990|564|2000
30786325584990|572|2000
32985348835435|914|2003
32985348835435|931|2004
32985348835435|919|2012
32985348835435|936|2007
32985348835435|906|2008
32985348835899|1097|2007
32985348837876|274|2005
32985348837876|280|2011
32985348840223|538|2007
32985348843825|678|2006
32985348843825|665|2006
32985348843825|671|2006
5835|1557|1999
5835|405|1999
5835|1513|2000
5835|1002|1999
5835|1133|1999
6045|947|2007
6045|941|2008
6045|942|2007
6954|196|2010
8824|963|2003
8824|949|2003
8824|950|2003
8824|955|2003
8824|959|2003
2199023257627|966|2005
2199023257627|953|2005
2199023257627|427|2006
2199023258791|993|2011
2199023258791|996|2010
2199023258791|984|2011
2199023262102|296|2011
2199023262102|297|2011
2199023262855|551|2008
2199023263467|1458|2004
2199023263715|546|2003
2199023263715|547|2004
2199023263715|551|2004
2199023263715|554|2004
2199023264510|770|2008
2199023264510|760|2008
2199023264510|762|2007
2199023264510|763|2009
2199023264510|767|2008
4398046513883|173|2009
4398046513883|142|2010
4398046515726|929|2010
4398046515726|917|2009
4398046515726|918|2009
4398046515726|937|2008
4398046515726|907|2009
4398046516844|928|2011
4398046516844|930|2005
4398046517184|697|2008
4398046517184|700|2008
4398046517357|322|2005
4398046517357|308|2006
4398046517357|317|2007
4398046521882|447|2003
6597069769142|546|2007
6597069769142|547|2006
6597069769142|551|2006
6597069769142|539|2007
6597069769142|540|2006
6597069774800|356|2013
6597069774800|361|2013
6597069775743|150|2010
6597069775743|141|2010
8796093022438|1557|2001
8796093022574|1568|2001
8796093022574|1567|2001
8796093022765|544|2004
8796093023199|915|2010
8796093023199|927|2009
8796093023903|888|2003
8796093023903|890|2004
8796093023903|893|2003
8796093023903|815|2004
8796093025116|449|2005
8796093025116|469|1999
8796093025116|456|2007
8796093025116|444|2011
8796093025116|462|2011
8796093029377|1227|2007
8796093029377|1228|2009
8796093029377|1230|2008
8796093030253|1443|2011
8796093030253|1491|2010
8796093030253|1510|2010
8796093030253|1487|2011
8796093030416|547|2010
8796093030416|540|2009
8796093031233|1003|2006
10995116283579|892|2008
10995116283579|894|2008
10995116283579|895|2010
10995116285409|912|2006
10995116285409|934|2007
10995116285409|923|2006
10995116285723|928|2006
10995116285723|906|2006
10995116285723|907|2006
10995116288051|832|2007
10995116288051|834|2006
10995116288051|835|2006
10995116288051|841|2007
10995116288051|828|2007
13194139536450|2|2009
13194139536450|4|2008
13194139536450|762|2009
